file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
test_205240.json,3,0.94691265,372.98248,272.41577,480.58817,272.41577,480.58817,385.1209,372.98248,385.1209
test_205241.json,1,0.22600815,366.50092,34.516495,544.36694,34.516495,544.36694,501.48987,366.50092,501.48987
test_205241.json,2,0.9981664,367.67245,36.5844,542.54376,36.5844,542.54376,499.83777,367.67245,499.83777
test_205242.json,1,0.91465956,270.33337,446.70453,421.80994,446.70453,421.80994,539.7727,270.33337,539.7727
test_205243.json,1,0.96895885,85.81255,442.30664,173.18948,442.30664,173.18948,524.6685,85.81255,524.6685
test_205243.json,1,0.052318465,242.97054,189.83289,338.92426,189.83289,338.92426,299.33636,242.97054,299.33636
test_205244.json,1,0.52430016,416.07315,183.40273,498.87183,183.40273,498.87183,306.78357,416.07315,306.78357
test_205244.json,1,0.20828031,231.26169,195.35324,327.0657,195.35324,327.0657,339.48935,231.26169,339.48935
test_205244.json,2,0.44349965,248.48808,256.0396,317.747,256.0396,317.747,340.3243,248.48808,340.3243
test_205244.json,2,0.43791223,205.18987,38.826725,374.39673,38.826725,374.39673,184.2115,205.18987,184.2115
test_205244.json,2,0.17554428,207.61354,92.7041,240.88918,92.7041,240.88918,166.50066,207.61354,166.50066
test_205244.json,2,0.07659393,411.74042,347.31152,510.11328,347.31152,510.11328,458.63867,411.74042,458.63867
test_205244.json,4,0.22252226,238.19678,212.19066,282.54797,212.19066,282.54797,257.38498,238.19678,257.38498
test_205245.json,4,0.99278474,218.07306,216.43211,297.44186,216.43211,297.44186,298.37747,218.07306,298.37747
test_205246.json,1,0.9898316,150.93231,181.6227,313.0146,181.6227,313.0146,318.95264,150.93231,318.95264
test_205247.json,4,0.8954652,180.07758,315.12473,278.86377,315.12473,278.86377,411.4525,180.07758,411.4525
test_205248.json,4,0.95040953,349.73392,282.46844,435.9413,282.46844,435.9413,351.60742,349.73392,351.60742
test_205248.json,4,0.5225074,160.35033,395.00345,263.41684,395.00345,263.41684,490.97687,160.35033,490.97687
test_205249.json,2,0.9987287,259.61267,226.74786,377.4088,226.74786,377.4088,347.21304,259.61267,347.21304
test_205249.json,4,0.16561219,102.46327,370.81793,148.43121,370.81793,148.43121,441.54083,102.46327,441.54083
test_205250.json,4,0.9948837,200.08307,106.14908,314.4125,106.14908,314.4125,244.7722,200.08307,244.7722
test_205251.json,3,0.99453616,270.1686,54.793037,299.75424,54.793037,299.75424,97.58833,270.1686,97.58833
test_205251.json,3,0.3928584,372.88876,54.07225,477.5149,54.07225,477.5149,119.89556,372.88876,119.89556
test_205252.json,1,0.94641054,335.87964,405.61542,462.4763,405.61542,462.4763,530.551,335.87964,530.551
test_205252.json,1,0.93374175,38.387657,173.41977,145.56258,173.41977,145.56258,293.83173,38.387657,293.83173
test_205253.json,3,0.9972735,133.35745,32.464016,164.26591,32.464016,164.26591,114.041794,133.35745,114.041794
test_205254.json,1,0.9910334,49.72656,286.39035,162.51286,286.39035,162.51286,368.96436,49.72656,368.96436
test_205255.json,1,0.9769381,151.96498,345.8071,281.5275,345.8071,281.5275,517.45703,151.96498,517.45703
test_205256.json,2,0.9935776,131.19115,205.14775,205.72551,205.14775,205.72551,270.5537,131.19115,270.5537
test_205257.json,3,0.9977927,149.06888,81.85249,194.35335,81.85249,194.35335,112.4952,149.06888,112.4952
test_205258.json,1,0.800583,186.09483,140.60976,307.1465,140.60976,307.1465,309.6337,186.09483,309.6337
test_205258.json,1,0.1940283,179.92418,80.745705,246.41078,80.745705,246.41078,181.76357,179.92418,181.76357
test_205259.json,1,0.91825175,303.95425,211.1738,369.61185,211.1738,369.61185,268.49725,303.95425,268.49725
test_205259.json,1,0.8790234,178.09375,158.42429,259.1835,158.42429,259.1835,235.31833,178.09375,235.31833
test_205260.json,1,0.96484417,38.406963,289.40723,133.75072,289.40723,133.75072,410.55966,38.406963,410.55966
test_205260.json,1,0.9457656,188.288,59.975834,285.00327,59.975834,285.00327,151.6545,188.288,151.6545
test_205261.json,4,0.9868069,236.69366,304.67728,289.41397,304.67728,289.41397,353.37085,236.69366,353.37085
test_205261.json,4,0.080541156,413.76895,358.22903,467.7191,358.22903,467.7191,408.47888,413.76895,408.47888
test_205262.json,3,0.9959073,137.86967,2.211727,203.659,2.211727,203.659,107.160805,137.86967,107.160805
test_205262.json,3,0.09638081,172.94527,1.4030701,202.82375,1.4030701,202.82375,45.22425,172.94527,45.22425
test_205263.json,3,0.9967269,128.15152,85.24745,171.82726,85.24745,171.82726,116.01853,128.15152,116.01853
test_205264.json,1,0.8964431,347.35217,113.15353,421.2457,113.15353,421.2457,186.95702,347.35217,186.95702
test_205264.json,2,0.29952225,263.18314,374.66263,368.08008,374.66263,368.08008,506.32596,263.18314,506.32596
test_205265.json,1,0.8212505,407.82916,87.081245,532.31226,87.081245,532.31226,191.36307,407.82916,191.36307
test_205265.json,1,0.6781573,32.295822,228.68121,100.175705,228.68121,100.175705,407.3824,32.295822,407.3824
test_205265.json,1,0.36711472,315.28122,33.83412,541.8309,33.83412,541.8309,276.8145,315.28122,276.8145
test_205265.json,1,0.19045068,92.21019,342.93356,196.5191,342.93356,196.5191,486.4934,92.21019,486.4934
test_205265.json,1,0.16200946,31.39057,217.56387,201.11462,217.56387,201.11462,505.86078,31.39057,505.86078
test_205266.json,1,0.992254,309.5446,83.060104,524.9751,83.060104,524.9751,257.66815,309.5446,257.66815
test_205266.json,1,0.17795527,437.7502,258.3756,528.566,258.3756,528.566,356.7805,437.7502,356.7805
test_205267.json,3,0.9534093,248.12848,319.9656,376.82364,319.9656,376.82364,475.27667,248.12848,475.27667
test_205268.json,1,0.995276,204.08995,32.26279,536.17316,32.26279,536.17316,435.82016,204.08995,435.82016
test_205269.json,1,0.9904524,249.10167,401.68375,488.22458,401.68375,488.22458,543.4253,249.10167,543.4253
test_205270.json,4,0.8754581,103.078415,343.59253,122.232475,343.59253,122.232475,369.10062,103.078415,369.10062
test_205271.json,1,0.87708557,43.535976,100.3457,144.87833,100.3457,144.87833,202.83742,43.535976,202.83742
test_205271.json,1,0.8744545,111.96712,245.56465,228.8566,245.56465,228.8566,372.58936,111.96712,372.58936
test_205272.json,3,0.9914158,172.88658,107.49631,217.83565,107.49631,217.83565,137.58359,172.88658,137.58359
test_205273.json,4,0.971038,147.6679,246.21909,238.92648,246.21909,238.92648,325.6801,147.6679,325.6801
test_205273.json,4,0.093892395,144.7789,148.49983,286.36038,148.49983,286.36038,329.93774,144.7789,329.93774
test_205274.json,3,0.9846571,269.3074,484.2271,298.43283,484.2271,298.43283,520.43646,269.3074,520.43646
test_205275.json,3,0.9978555,132.24887,88.94556,180.273,88.94556,180.273,125.86525,132.24887,125.86525
test_205276.json,3,0.98340845,252.71939,404.63907,291.7269,404.63907,291.7269,446.4606,252.71939,446.4606
test_205277.json,2,0.9980811,182.45233,384.21732,248.55841,384.21732,248.55841,457.3286,182.45233,457.3286
test_205278.json,1,0.9948896,292.5068,78.27587,466.36407,78.27587,466.36407,236.4574,292.5068,236.4574
test_205279.json,1,0.88102424,275.732,102.47656,404.36685,102.47656,404.36685,240.11449,275.732,240.11449
test_205279.json,1,0.79338074,174.58635,85.627106,288.25827,85.627106,288.25827,198.28139,174.58635,198.28139
test_205280.json,1,0.9936272,49.500156,299.66122,190.29991,299.66122,190.29991,442.4782,49.500156,442.4782
test_205280.json,1,0.9573697,208.89442,264.91086,313.1722,264.91086,313.1722,374.42487,208.89442,374.42487
test_205281.json,1,0.74359775,209.54024,200.15254,270.7115,200.15254,270.7115,295.4934,209.54024,295.4934
test_205281.json,1,0.07447169,361.54706,343.4879,415.39096,343.4879,415.39096,395.56482,361.54706,395.56482
test_205282.json,4,0.9564778,362.22195,447.82208,438.02368,447.82208,438.02368,529.6432,362.22195,529.6432
test_205282.json,4,0.31173244,427.85974,279.5578,464.56177,279.5578,464.56177,326.93112,427.85974,326.93112
test_205283.json,1,0.99750817,248.71307,386.65082,365.77707,386.65082,365.77707,544.8975,248.71307,544.8975
test_205284.json,1,0.7791485,105.200615,220.69162,452.1433,220.69162,452.1433,524.1404,105.200615,524.1404
test_205284.json,1,0.25462508,31.50698,184.97421,163.68867,184.97421,163.68867,342.28156,31.50698,342.28156
test_205284.json,1,0.10147607,33.826992,169.30692,315.26437,169.30692,315.26437,369.03955,33.826992,369.03955
test_205284.json,1,0.07762798,437.71613,249.09962,540.6184,249.09962,540.6184,358.5617,437.71613,358.5617
test_205284.json,1,0.051561113,318.5225,236.405,396.4532,236.405,396.4532,294.4196,318.5225,294.4196
test_205284.json,2,0.18936825,441.73798,252.1051,529.3153,252.1051,529.3153,320.77005,441.73798,320.77005
test_205284.json,4,0.46993315,155.81587,240.84035,258.84012,240.84035,258.84012,301.51962,155.81587,301.51962
test_205285.json,1,0.984107,290.20392,277.09195,327.25638,277.09195,327.25638,318.32126,290.20392,318.32126
test_205286.json,1,0.99255085,98.24016,45.303738,526.0121,45.303738,526.0121,520.4428,98.24016,520.4428
test_205287.json,1,0.86757064,217.19884,116.41018,386.38406,116.41018,386.38406,304.64352,217.19884,304.64352
test_205287.json,1,0.53025824,195.08531,37.351906,485.92758,37.351906,485.92758,303.89334,195.08531,303.89334
test_205287.json,1,0.057621315,256.62003,224.19026,376.18417,224.19026,376.18417,300.16595,256.62003,300.16595
test_205288.json,3,0.8983961,340.36377,286.92123,385.9362,286.92123,385.9362,339.82928,340.36377,339.82928
test_205289.json,1,0.98383796,141.36655,40.762928,396.553,40.762928,396.553,227.77101,141.36655,227.77101
test_205289.json,1,0.7578302,33.41114,104.71615,144.32082,104.71615,144.32082,228.26357,33.41114,228.26357
test_205289.json,1,0.31102332,30.322462,104.46311,83.069016,104.46311,83.069016,168.57156,30.322462,168.57156
test_205289.json,2,0.45640704,33.870678,106.25852,142.70367,106.25852,142.70367,228.19339,33.870678,228.19339
test_205290.json,1,0.96893924,284.50937,337.62836,371.7978,337.62836,371.7978,430.71912,284.50937,430.71912
test_205291.json,1,0.97234374,475.70123,327.10577,544.2651,327.10577,544.2651,435.34918,475.70123,435.34918
test_205292.json,1,0.846362,38.621983,141.23236,174.05225,141.23236,174.05225,283.2489,38.621983,283.2489
test_205292.json,1,0.7773555,231.72433,377.93143,363.76794,377.93143,363.76794,486.08426,231.72433,486.08426
test_205292.json,1,0.514037,475.09686,80.13561,544.43713,80.13561,544.43713,234.88846,475.09686,234.88846
test_205292.json,1,0.30675486,468.20703,278.83295,545.0652,278.83295,545.0652,442.93842,468.20703,442.93842
test_205293.json,3,0.8080628,254.69087,173.64066,301.19797,173.64066,301.19797,212.37794,254.69087,212.37794
test_205293.json,3,0.77669024,192.43068,108.97356,302.8102,108.97356,302.8102,205.7982,192.43068,205.7982
test_205294.json,3,0.9893199,123.142235,217.04938,164.12502,217.04938,164.12502,259.8932,123.142235,259.8932
test_205295.json,1,0.8542235,432.3668,331.08118,543.61633,331.08118,543.61633,492.02563,432.3668,492.02563
test_205295.json,1,0.6007873,255.87985,465.1295,410.21082,465.1295,410.21082,542.3807,255.87985,542.3807
test_205295.json,1,0.56293744,56.01952,132.30107,154.46854,132.30107,154.46854,239.34239,56.01952,239.34239
test_205296.json,3,0.9774206,207.49846,57.765507,253.05869,57.765507,253.05869,117.98805,207.49846,117.98805
test_205296.json,3,0.84926504,354.74738,428.95435,440.0898,428.95435,440.0898,491.6651,354.74738,491.6651
test_205297.json,4,0.9747984,73.09748,126.83924,135.5217,126.83924,135.5217,187.72144,73.09748,187.72144
test_205298.json,1,0.98809737,437.50916,112.075386,539.74347,112.075386,539.74347,256.82068,437.50916,256.82068
test_205298.json,1,0.9649971,370.9785,299.05466,465.58496,299.05466,465.58496,400.03333,370.9785,400.03333
test_205299.json,1,0.97024876,204.735,402.31665,356.8198,402.31665,356.8198,538.21857,204.735,538.21857
test_205300.json,1,0.9747217,217.70198,379.5612,398.8021,379.5612,398.8021,540.9858,217.70198,540.9858
test_205301.json,1,0.6038622,36.247078,170.3142,293.73926,170.3142,293.73926,399.296,36.247078,399.296
test_205301.json,1,0.06146275,271.03748,272.6927,402.28308,272.6927,402.28308,371.3629,271.03748,371.3629
test_205302.json,2,0.9369801,34.542797,30.664675,272.17218,30.664675,272.17218,287.98126,34.542797,287.98126
test_205303.json,1,0.9473159,204.21495,326.5517,313.0765,326.5517,313.0765,435.23926,204.21495,435.23926
test_205304.json,1,0.9594177,73.3643,254.51523,134.67136,254.51523,134.67136,320.43027,73.3643,320.43027
test_205304.json,1,0.9394079,261.06973,339.83945,341.65326,339.83945,341.65326,417.34457,261.06973,417.34457
test_205305.json,3,0.9901447,485.42584,309.2761,514.3167,309.2761,514.3167,399.29855,485.42584,399.29855
test_205306.json,2,0.9988422,13.621155,212.26717,142.02583,212.26717,142.02583,310.6829,13.621155,310.6829
test_205306.json,3,0.38472542,180.80315,35.018475,230.75653,35.018475,230.75653,91.96128,180.80315,91.96128
test_205307.json,3,0.9877307,58.825253,315.7291,115.40561,315.7291,115.40561,377.52225,58.825253,377.52225
test_205308.json,1,0.99434775,166.06242,55.578136,231.9458,55.578136,231.9458,105.10666,166.06242,105.10666
test_205309.json,1,0.77349275,352.0462,351.32126,487.80856,351.32126,487.80856,482.1001,352.0462,482.1001
test_205309.json,2,0.11939867,269.60757,268.08398,473.9383,268.08398,473.9383,410.9833,269.60757,410.9833
test_205309.json,4,0.07321753,353.36536,354.99084,487.65234,354.99084,487.65234,480.6851,353.36536,480.6851
test_205310.json,3,0.96302664,99.21338,36.627182,152.38937,36.627182,152.38937,107.5263,99.21338,107.5263
test_205310.json,3,0.74167246,125.4327,0.3902364,154.39803,0.3902364,154.39803,64.999466,125.4327,64.999466
test_205311.json,4,0.9944733,199.46703,114.351944,263.01102,114.351944,263.01102,177.05565,199.46703,177.05565
test_205311.json,4,0.29346377,461.8644,388.06625,524.81134,388.06625,524.81134,456.67572,461.8644,456.67572
test_205312.json,4,0.9750759,330.79565,485.76486,362.37967,485.76486,362.37967,520.88605,330.79565,520.88605
test_205313.json,1,0.98792654,171.57288,31.405027,341.63168,31.405027,341.63168,128.10023,171.57288,128.10023
test_205313.json,1,0.14745384,202.57138,412.28717,271.27563,412.28717,271.27563,481.57846,202.57138,481.57846
test_205313.json,1,0.07850527,159.27151,145.40753,238.01012,145.40753,238.01012,226.52399,159.27151,226.52399
test_205314.json,3,0.9780943,256.92603,330.7219,310.0852,330.7219,310.0852,372.40677,256.92603,372.40677
test_205315.json,1,0.9940784,301.6799,358.50998,442.1934,358.50998,442.1934,488.2757,301.6799,488.2757
test_205316.json,1,0.44155157,207.26256,296.64404,293.8621,296.64404,293.8621,404.71942,207.26256,404.71942
test_205316.json,1,0.18990625,126.43978,178.44939,321.5741,178.44939,321.5741,415.94626,126.43978,415.94626
test_205316.json,1,0.11109967,139.80908,234.92026,528.3179,234.92026,528.3179,529.926,139.80908,529.926
test_205316.json,2,0.9870755,434.08405,205.78447,537.67065,205.78447,537.67065,306.8846,434.08405,306.8846
test_205317.json,3,0.99822444,114.56388,176.88992,192.27956,176.88992,192.27956,261.76236,114.56388,261.76236
test_205318.json,2,0.5148992,168.79199,128.72159,273.24985,128.72159,273.24985,232.1209,168.79199,232.1209
test_205319.json,1,0.9633646,167.31754,139.80481,327.9823,139.80481,327.9823,284.05728,167.31754,284.05728
test_205319.json,3,0.8713558,352.79245,270.13712,430.4596,270.13712,430.4596,334.8167,352.79245,334.8167
test_205319.json,4,0.856693,380.2001,247.37784,444.54382,247.37784,444.54382,302.602,380.2001,302.602
test_205320.json,1,0.9944239,273.35867,352.9526,470.4892,352.9526,470.4892,532.2962,273.35867,532.2962
test_205320.json,4,0.9851238,167.08617,374.41663,237.71545,374.41663,237.71545,443.25525,167.08617,443.25525
test_205321.json,1,0.99486524,31.596813,109.736595,213.82079,109.736595,213.82079,326.5046,31.596813,326.5046
test_205321.json,1,0.19649464,236.32675,66.44362,368.75046,66.44362,368.75046,199.89018,236.32675,199.89018
test_205322.json,1,0.26029542,336.2173,254.94118,538.4828,254.94118,538.4828,360.67075,336.2173,360.67075
test_205322.json,1,0.06357131,322.26175,141.40327,545.5758,141.40327,545.5758,351.59723,322.26175,351.59723
test_205322.json,4,0.68432134,337.27582,260.02267,533.69507,260.02267,533.69507,355.88376,337.27582,355.88376
test_205323.json,1,0.99550456,223.99686,171.54227,409.21902,171.54227,409.21902,293.11826,223.99686,293.11826
test_205324.json,1,0.9039581,356.4529,266.86774,484.7132,266.86774,484.7132,409.50754,356.4529,409.50754
test_205324.json,4,0.051397417,321.36267,341.20026,399.5039,341.20026,399.5039,411.78845,321.36267,411.78845
test_205325.json,4,0.9502198,337.4798,297.40732,442.04123,297.40732,442.04123,356.72476,337.4798,356.72476
test_205326.json,1,0.8081404,361.3886,132.60118,417.70453,132.60118,417.70453,197.77982,361.3886,197.77982
test_205326.json,1,0.7448053,363.41714,68.959694,539.4735,68.959694,539.4735,290.13116,363.41714,290.13116
test_205326.json,2,0.05594257,360.3147,68.11438,540.05273,68.11438,540.05273,299.69592,360.3147,299.69592
test_205327.json,3,0.9927435,334.45413,299.12244,400.73798,299.12244,400.73798,433.1721,334.45413,433.1721
test_205327.json,3,0.3359009,458.02246,223.28473,521.2518,223.28473,521.2518,367.80676,458.02246,367.80676
test_205328.json,1,0.9634274,362.01706,290.97916,466.11353,290.97916,466.11353,374.32132,362.01706,374.32132
test_205328.json,1,0.17838115,155.70854,46.69853,232.24828,46.69853,232.24828,121.24669,155.70854,121.24669
test_205328.json,1,0.15868482,237.73932,237.82034,288.4845,237.82034,288.4845,293.40048,237.73932,293.40048
test_205329.json,2,0.998218,283.26468,222.1529,374.2511,222.1529,374.2511,314.05658,283.26468,314.05658
test_205329.json,4,0.7603272,478.14264,105.27346,509.08255,105.27346,509.08255,158.67393,478.14264,158.67393
test_205330.json,4,0.9973847,357.5394,436.35883,418.38397,436.35883,418.38397,485.03894,357.5394,485.03894
test_205331.json,1,0.88537204,121.4793,197.28206,278.34598,197.28206,278.34598,357.08005,121.4793,357.08005
test_205331.json,4,0.33827406,54.11338,250.36688,108.79859,250.36688,108.79859,318.15576,54.11338,318.15576
test_205332.json,2,0.9824975,101.29858,141.71722,257.11383,141.71722,257.11383,266.38107,101.29858,266.38107
test_205333.json,3,0.89793503,217.76523,436.34525,332.57846,436.34525,332.57846,529.2112,217.76523,529.2112
test_205333.json,3,0.8037147,396.40277,227.3943,517.2467,227.3943,517.2467,352.95258,396.40277,352.95258
test_205333.json,3,0.23748818,221.15553,194.36089,351.21777,194.36089,351.21777,251.40938,221.15553,251.40938
test_205334.json,4,0.6902985,327.29993,328.79114,439.43283,328.79114,439.43283,438.42197,327.29993,438.42197
test_205335.json,1,0.70826805,49.62058,406.0234,177.96065,406.0234,177.96065,511.71906,49.62058,511.71906
test_205336.json,1,0.9073846,128.62624,286.03403,263.8253,286.03403,263.8253,417.58496,128.62624,417.58496
test_205336.json,1,0.20908806,371.3287,64.74114,494.0447,64.74114,494.0447,152.22856,371.3287,152.22856
test_205337.json,4,0.9281792,85.69694,176.03893,317.6901,176.03893,317.6901,346.91165,85.69694,346.91165
test_205338.json,4,0.6148218,191.21454,187.21419,382.60513,187.21419,382.60513,412.3819,191.21454,412.3819
test_205338.json,4,0.35546997,74.735466,317.39496,328.49042,317.39496,328.49042,462.3367,74.735466,462.3367
test_205339.json,2,0.99882644,166.5823,181.9469,282.733,181.9469,282.733,300.93167,166.5823,300.93167
test_205340.json,1,0.9916916,269.77652,355.18652,415.10602,355.18652,415.10602,486.44116,269.77652,486.44116
test_205341.json,1,0.98778963,297.4549,467.15897,433.34332,467.15897,433.34332,544.0559,297.4549,544.0559
test_205342.json,1,0.266715,16.176262,0.0,197.37589,0.0,197.37589,85.96091,16.176262,85.96091
test_205342.json,1,0.09302014,1.9091756,161.02281,127.18701,161.02281,127.18701,301.13538,1.9091756,301.13538
test_205342.json,2,0.99453366,7.7851195,69.8767,72.01678,69.8767,72.01678,152.31078,7.7851195,152.31078
test_205342.json,4,0.27829155,154.2495,146.9953,182.79028,146.9953,182.79028,165.23036,154.2495,165.23036
test_205342.json,4,0.054160737,247.18584,272.45657,264.5871,272.45657,264.5871,289.65286,247.18584,289.65286
test_205343.json,1,0.97208846,309.0427,101.83445,495.62112,101.83445,495.62112,251.37895,309.0427,251.37895
test_205343.json,1,0.05353279,286.4293,213.56166,382.4456,213.56166,382.4456,330.4782,286.4293,330.4782
test_205344.json,4,0.98428106,414.1462,199.88512,543.1949,199.88512,543.1949,348.44965,414.1462,348.44965
test_205345.json,1,0.99854505,40.260586,241.39302,287.8992,241.39302,287.8992,356.12912,40.260586,356.12912
test_205345.json,1,0.81896687,32.07423,149.73314,90.9805,149.73314,90.9805,228.27844,32.07423,228.27844
test_205346.json,1,0.85044473,165.77666,29.94613,492.55777,29.94613,492.55777,258.76917,165.77666,258.76917
test_205346.json,2,0.85896367,164.45384,29.902391,499.11307,29.902391,499.11307,262.33835,164.45384,262.33835
test_205347.json,3,0.9965146,322.49115,239.96887,390.6893,239.96887,390.6893,309.53278,322.49115,309.53278
test_205348.json,4,0.9696255,309.6514,492.32892,330.85455,492.32892,330.85455,526.5273,309.6514,526.5273
test_205349.json,4,0.9510197,436.0305,179.51575,517.8888,179.51575,517.8888,292.32938,436.0305,292.32938
test_205349.json,4,0.18806021,318.69897,71.65418,362.64243,71.65418,362.64243,98.91623,318.69897,98.91623
test_205350.json,4,0.99695694,266.56805,371.70737,378.58267,371.70737,378.58267,495.6661,266.56805,495.6661
test_205351.json,1,0.8604798,125.39543,78.40094,222.97105,78.40094,222.97105,185.5232,125.39543,185.5232
test_205351.json,1,0.75422573,279.0361,263.2943,361.14893,263.2943,361.14893,332.26425,279.0361,332.26425
test_205352.json,3,0.99689025,108.765884,15.857503,138.32246,15.857503,138.32246,102.42126,108.765884,102.42126
test_205353.json,1,0.95364416,354.4453,284.71872,465.82773,284.71872,465.82773,406.674,354.4453,406.674
test_205353.json,2,0.99870694,200.21268,230.21577,298.65552,230.21577,298.65552,326.4106,200.21268,326.4106
test_205354.json,1,0.9941028,258.59216,173.06964,444.701,173.06964,444.701,325.33624,258.59216,325.33624
test_205355.json,1,0.99680895,31.253944,251.431,163.72049,251.431,163.72049,523.76526,31.253944,523.76526
test_205355.json,1,0.9940361,348.25125,393.77686,534.2164,393.77686,534.2164,544.60284,348.25125,544.60284
test_205356.json,1,0.15053895,90.7174,434.8144,243.83377,434.8144,243.83377,542.81305,90.7174,542.81305
test_205356.json,1,0.07074428,228.67049,420.62,513.7315,420.62,513.7315,542.0358,228.67049,542.0358
test_205356.json,4,0.95797974,212.20781,426.9984,265.19232,426.9984,265.19232,472.25946,212.20781,472.25946
test_205357.json,4,0.9928791,456.69458,285.5869,538.7385,285.5869,538.7385,424.37933,456.69458,424.37933
test_205358.json,1,0.98090774,118.92202,143.21075,191.79564,143.21075,191.79564,212.35934,118.92202,212.35934
test_205358.json,1,0.9692187,273.73712,164.2501,336.74667,164.2501,336.74667,227.50304,273.73712,227.50304
test_205359.json,4,0.8362381,341.58615,219.25133,361.73465,219.25133,361.73465,240.91696,341.58615,240.91696
test_205360.json,1,0.91439736,422.26218,157.73666,541.0777,157.73666,541.0777,313.97113,422.26218,313.97113
test_205360.json,1,0.18879375,31.725386,124.359146,130.211,124.359146,130.211,374.62695,31.725386,374.62695
test_205361.json,1,0.95329195,173.93529,159.46342,265.6161,159.46342,265.6161,249.34624,173.93529,249.34624
test_205362.json,4,0.98275477,318.70132,300.11636,500.14407,300.11636,500.14407,461.66348,318.70132,461.66348
test_205362.json,4,0.34032395,60.25169,360.43573,106.2298,360.43573,106.2298,425.7537,60.25169,425.7537
test_205363.json,4,0.997558,208.02461,106.17248,401.79367,106.17248,401.79367,324.5663,208.02461,324.5663
test_205363.json,4,0.30583578,122.89118,222.68422,179.78181,222.68422,179.78181,278.7725,122.89118,278.7725
test_205364.json,1,0.93138695,343.9715,370.5673,424.9647,370.5673,424.9647,491.01956,343.9715,491.01956
test_205364.json,1,0.90468127,147.02364,340.75867,242.51282,340.75867,242.51282,444.91412,147.02364,444.91412
test_205365.json,1,0.9648019,324.78394,50.061752,443.2083,50.061752,443.2083,156.84398,324.78394,156.84398
test_205366.json,1,0.080478236,327.0151,287.2321,541.03204,287.2321,541.03204,500.74884,327.0151,500.74884
test_205366.json,4,0.98318946,252.20708,416.99075,299.42398,416.99075,299.42398,508.79327,252.20708,508.79327
test_205367.json,1,0.99241054,53.776512,32.894833,395.04126,32.894833,395.04126,264.74194,53.776512,264.74194
test_205367.json,1,0.20141928,132.89307,252.42012,296.8748,252.42012,296.8748,423.88092,132.89307,423.88092
test_205368.json,4,0.9679676,192.21019,266.49725,301.0013,266.49725,301.0013,343.4964,192.21019,343.4964
test_205369.json,3,0.9980889,187.7023,388.00748,230.06981,388.00748,230.06981,445.24133,187.7023,445.24133
test_205370.json,1,0.994739,137.41307,461.8368,272.95148,461.8368,272.95148,546.2808,137.41307,546.2808
test_205371.json,4,0.9886164,213.99097,45.630917,388.40363,45.630917,388.40363,183.36557,213.99097,183.36557
test_205372.json,1,0.9696956,37.374294,327.74902,162.07501,327.74902,162.07501,479.82858,37.374294,479.82858
test_205372.json,1,0.74828416,58.87118,197.3988,147.77017,197.3988,147.77017,286.87415,58.87118,286.87415
test_205372.json,1,0.53277516,495.7498,365.45004,545.19904,365.45004,545.19904,452.3427,495.7498,452.3427
test_205373.json,2,0.99755186,81.09668,90.1626,357.91595,90.1626,357.91595,275.16223,81.09668,275.16223
test_205374.json,2,0.96373194,70.99196,114.837234,448.42966,114.837234,448.42966,455.12534,70.99196,455.12534
test_205374.json,4,0.8938717,123.222855,228.338,237.58766,228.338,237.58766,318.18005,123.222855,318.18005
test_205375.json,1,0.99057746,114.22569,181.1912,293.5967,181.1912,293.5967,374.31064,114.22569,374.31064
test_205375.json,2,0.99974054,383.53644,139.51562,543.5667,139.51562,543.5667,304.17993,383.53644,304.17993
test_205376.json,1,0.052266944,394.25552,35.456486,541.0561,35.456486,541.0561,450.2738,394.25552,450.2738
test_205376.json,4,0.89751434,504.742,205.52327,541.5305,205.52327,541.5305,297.82642,504.742,297.82642
test_205376.json,4,0.86488485,502.40457,331.6681,543.77,331.6681,543.77,437.14786,502.40457,437.14786
test_205377.json,1,0.90348834,10.516463,76.879684,276.91925,76.879684,276.91925,254.60931,10.516463,254.60931
test_205377.json,1,0.36582094,0.5544352,5.1759157,148.55957,5.1759157,148.55957,133.79866,0.5544352,133.79866
test_205377.json,1,0.079572424,37.012592,0.36341348,143.04141,0.36341348,143.04141,57.479687,37.012592,57.479687
test_205378.json,1,0.99227786,433.2514,345.25525,539.1337,345.25525,539.1337,488.90405,433.2514,488.90405
test_205379.json,3,0.9947849,147.951,273.18054,178.2168,273.18054,178.2168,317.04855,147.951,317.04855
test_205380.json,1,0.26967618,400.16824,62.38501,545.0268,62.38501,545.0268,284.51,400.16824,284.51
test_205380.json,4,0.87909853,400.43317,62.481125,545.0328,62.481125,545.0328,284.2743,400.43317,284.2743
test_205381.json,1,0.98510844,312.55447,93.66617,419.87848,93.66617,419.87848,201.74345,312.55447,201.74345
test_205381.json,1,0.9248066,322.82062,238.5313,401.55695,238.5313,401.55695,316.13702,322.82062,316.13702
test_205382.json,3,0.9976553,127.96854,227.74486,170.86221,227.74486,170.86221,291.8586,127.96854,291.8586
test_205383.json,1,0.9279662,165.09167,345.46045,244.8332,345.46045,244.8332,425.8307,165.09167,425.8307
test_205383.json,4,0.9900153,264.71432,391.46704,316.07175,391.46704,316.07175,466.4639,264.71432,466.4639
test_205384.json,1,0.9856317,381.44595,151.8513,536.17664,151.8513,536.17664,342.83008,381.44595,342.83008
